generation,N_shifts,logPrior,logLik,eventRate,acceptRate
10450000,3,19.5289,-2552.49,0.953569,0.40582
10460000,7,36.9732,-2537.75,4.5366,0.4123
10470000,7,33.3128,-2530.51,3.68751,0.4166
10480000,8,35.4137,-2535.11,7.67803,0.4099
10490000,7,36.7596,-2546.62,4.5444,0.4191
10500000,4,21.0558,-2545.67,1.67926,0.4046
10510000,3,14.0792,-2556.12,3.34574,0.4098
10520000,3,19.6869,-2572.99,2.65868,0.361907
10530000,3,18.0577,-2555.86,1.05426,0.4163
10540000,3,20.4722,-2555.82,1.18783,0.4105
10550000,3,20.4199,-2560.18,2.14791,0.421
10560000,5,33.0872,-2552.69,2.1125,0.4374
10570000,3,18.4905,-2557.88,1.17203,0.3674
10580000,3,20.9227,-2568.98,2.05075,0.40965
10590000,2,10.0008,-2565.96,0.662375,0.3895
10600000,3,13.6139,-2567.68,3.62536,0.4002
10610000,2,11.2203,-2565.73,1.2849,0.4102
10620000,4,22.1138,-2550.04,3.24393,0.4221
10630000,3,14.349,-2558.96,1.72309,0.4155
10640000,6,38.2278,-2559.03,2.68363,0.4211
10650000,2,10.5521,-2560.66,1.59279,0.4023
10660000,2,11.999,-2568.37,0.514645,0.3813
10670000,3,17.3873,-2554.68,2.55258,0.3922
10680000,5,26.9122,-2552.25,1.5304,0.4107
10690000,5,25.6367,-2540.46,3.35855,0.4126
10700000,6,30.2161,-2535.36,5.45258,0.4158
10710000,5,27.3375,-2548.91,1.65701,0.4173
10720000,4,21.1899,-2543.91,2.04449,0.4174
10730000,6,27.0362,-2547.4,3.47114,0.4014
10740000,6,32.4697,-2542.56,2.68934,0.402
10750000,4,17.8726,-2560.12,1.77965,0.425
10760000,2,12.651,-2570.01,2.08294,0.3891
10770000,2,9.46305,-2570.35,1.7095,0.3931
10780000,3,22.169,-2559.81,0.510597,0.4185
10790000,3,18.944,-2558.4,2.13617,0.4194
10800000,3,18.988,-2562.16,1.84305,0.4078
10810000,3,18.3669,-2553.86,1.99229,0.3993
10820000,3,15.8915,-2564.2,1.08328,0.426
10830000,4,22.944,-2552.98,1.84979,0.4184
10840000,5,28.8905,-2550.26,2.92687,0.4356
10850000,3,15.5688,-2554.05,4.302,0.4134
10860000,2,11.2009,-2567.4,1.33313,0.3921
10870000,3,17.7056,-2555.77,2.16356,0.351396
10880000,3,15.5942,-2554.74,2.10363,0.3993
10890000,4,24.5518,-2556.67,0.75984,0.3899
10900000,3,16.7978,-2564.82,2.05493,0.37945
10910000,5,25.5496,-2548.29,3.12058,0.370577
10920000,6,30.3242,-2550.33,2.8186,0.4354
10930000,2,9.79486,-2565.08,1.99557,0.4068
10940000,2,12.1761,-2561.87,2.4609,0.4032
10950000,4,23.8688,-2552.9,1.33384,0.4127
10960000,3,20.5782,-2554.95,0.983954,0.362178
10970000,3,16.8287,-2552.54,3.43003,0.411
10980000,4,22.2405,-2557.62,1.74546,0.404933
10990000,5,25.5023,-2545.07,1.81461,0.42
11000000,5,26.0238,-2560.88,3.15301,0.4053
11010000,4,24.4674,-2565.96,1.5991,0.400875
11020000,3,15.7138,-2558.33,3.59811,0.3978
11030000,3,14.4931,-2570.87,0.850707,0.3888
11040000,3,19.7288,-2564.42,1.3111,0.349871
11050000,3,19.2801,-2562.63,2.12609,0.387
11060000,2,13.9228,-2575.44,1.56295,0.36976
11070000,4,23.6612,-2551.47,1.15282,0.387414
11080000,4,21.5394,-2550.34,2.71667,0.41
11090000,7,34.5931,-2556.97,3.78719,0.4216
11100000,6,33.5061,-2554.15,2.62498,0.4316
11110000,3,20.0136,-2566.47,1.17389,0.38388
11120000,2,10.4287,-2563.42,1.18424,0.3648
11130000,4,18.3674,-2556.62,3.38774,0.3852
11140000,3,14.7859,-2562.22,2.09564,0.4004
11150000,3,14.4765,-2566.01,1.66262,0.3845
11160000,2,14.631,-2566.36,0.738707,0.356682
11170000,3,16.9628,-2570.55,0.932995,0.422
11180000,1,6.30494,-2578.05,3.08323,0.3799
11190000,2,9.96564,-2565.37,0.77217,0.341562
11200000,4,14.2831,-2552.21,3.80725,0.4103
11210000,5,29.0984,-2543.29,1.28351,0.4035
11220000,4,25.2689,-2553.92,2.57266,0.4308
11230000,7,33.6142,-2554.93,4.2419,0.4206
11240000,7,40.9717,-2539.98,2.76663,0.4251
11250000,6,29.4348,-2546.47,2.86463,0.4258
11260000,5,29.1134,-2540.97,2.25235,0.4092
11270000,3,15.8365,-2561.26,4.26607,0.4155
11280000,3,13.3507,-2556.4,1.63604,0.3998
11290000,4,19.946,-2560.9,3.09502,0.4152
11300000,2,14.6747,-2565.84,0.821303,0.395
11310000,2,16.1139,-2569.89,0.441242,0.396
11320000,2,14.6449,-2565.09,0.973725,0.4197
11330000,4,20.547,-2557.17,3.30062,0.4165
11340000,2,12.0528,-2563.32,1.65738,0.3849
11350000,2,12.5262,-2563.53,0.424624,0.4215
11360000,5,25.6035,-2560.05,2.26186,0.4196
11370000,7,33.8709,-2533.42,4.00289,0.4241
11380000,4,21.0252,-2542.12,2.33312,0.4094
11390000,4,20.9201,-2543.78,4.54,0.3972
11400000,7,42.1948,-2538.62,2.7079,0.4142
11410000,4,22.9361,-2544.51,1.79557,0.4062
11420000,4,23.6024,-2543.79,2.03606,0.4248
11430000,5,30.7128,-2551.31,1.82754,0.4171
11440000,3,17.836,-2558.37,2.36533,0.3894
11450000,4,22.8722,-2550.83,1.41199,0.4067
11460000,2,8.85307,-2562.08,4.0022,0.368089
11470000,3,14.9424,-2552.23,2.6359,0.4243
11480000,2,11.2776,-2565.74,0.837143,0.353649
11490000,1,7.16567,-2576.85,0.62974,0.38215
11500000,3,20.6916,-2565.3,2.09517,0.3929
11510000,5,28.473,-2559.18,2.43087,0.4047
11520000,6,31.5032,-2555.7,4.94075,0.3869
11530000,3,16.212,-2570.63,1.68309,0.4104
11540000,2,15.3391,-2568.77,0.656078,0.4419
11550000,2,12.5151,-2561.34,1.71443,0.401425
11560000,1,6.93265,-2573.32,0.616606,0.375157
11570000,5,25.4157,-2548.05,3.99138,0.41915
11580000,5,31.2511,-2554.68,0.546145,0.4123
11590000,3,19.0148,-2559.87,0.804313,0.4046
11600000,2,15.9706,-2565.54,0.683821,0.3883
11610000,1,5.36736,-2572.97,0.418478,0.35618
11620000,4,16.7908,-2563.57,2.87264,0.3654
11630000,3,14.4529,-2564.3,2.30929,0.411433
11640000,2,12.6236,-2564.21,1.93896,0.3676
11650000,4,21.397,-2558.77,2.34575,0.4053
11660000,2,10.5519,-2565.35,3.28697,0.41075
11670000,2,14.1588,-2562.53,0.976657,0.406
11680000,2,10.8269,-2570.58,0.864976,0.401
11690000,3,20.6082,-2563.7,1.06234,0.3969
11700000,2,10.7998,-2576.12,1.0219,0.370025
11710000,2,11.496,-2562.52,1.63813,0.357478
11720000,2,13.9985,-2567.72,0.331223,0.3985
11730000,2,11.6328,-2567.59,1.07819,0.331767
11740000,1,7.1623,-2573.59,1.35121,0.37654
11750000,2,11.9461,-2568.52,1.72525,0.3839
11760000,1,8.9714,-2577.27,1.881,0.3698
11770000,1,6.97683,-2582.12,1.98743,0.350533
11780000,3,20.5651,-2552.56,0.875499,0.40095
11790000,3,18.3961,-2553.13,2.88357,0.4116
11800000,2,12.8446,-2561.16,0.261318,0.399133
11810000,1,6.11072,-2575.76,1.14956,0.355463
11820000,1,5.8104,-2573.92,0.558862,0.3496
11830000,2,11.0674,-2564.98,2.08245,0.3597
11840000,5,25.5711,-2553.05,3.8154,0.4108
11850000,4,22.899,-2549.49,2.06927,0.4144
11860000,3,15.8579,-2554.26,1.94812,0.3849
11870000,4,20.2906,-2554.32,2.07059,0.396137
11880000,2,13.2237,-2562.6,2.26673,0.3957
11890000,6,34.5517,-2546.09,3.85453,0.4147
11900000,7,35.8346,-2543.74,3.22716,0.41
11910000,5,30.2079,-2547.73,2.06479,0.439
11920000,5,23.1979,-2551.13,4.84362,0.4256
11930000,5,30.1031,-2550.4,2.68285,0.358345
11940000,7,35.8636,-2543.74,4.97606,0.3631
11950000,5,24.6495,-2543.42,4.33523,0.4285
11960000,6,33.8915,-2544.58,3.71768,0.4322
11970000,5,29.3676,-2543.13,1.44138,0.4106
11980000,5,22.7457,-2557.7,2.37132,0.4197
11990000,3,17.8077,-2556.56,1.25587,0.398583
12000000,2,9.46145,-2562.28,2.3969,0.4201
12010000,4,22.7377,-2549.13,1.77697,0.415533
12020000,3,15.6796,-2554.86,1.61043,0.3949
12030000,2,12.751,-2566.47,1.39908,0.4112
12040000,2,14.4086,-2567.54,1.06526,0.3966
12050000,4,21.9265,-2557.17,1.08995,0.4117
12060000,3,18.269,-2561.11,1.42949,0.4298
12070000,2,13.5004,-2563.76,0.693349,0.4168
12080000,3,19.3759,-2566.88,2.96329,0.374633
12090000,2,12.7988,-2564.31,1.24305,0.3835
12100000,1,6.21112,-2577.76,2.20566,0.3913
12110000,2,13.2665,-2566.66,0.856902,0.3677
12120000,2,13.5594,-2562.09,0.510129,0.385833
12130000,2,13.5924,-2569.56,1.35068,0.41025
12140000,2,13.8624,-2565.01,0.83095,0.3854
12150000,3,13.5314,-2558.7,3.49622,0.354183
12160000,2,13.7967,-2564.96,1.12713,0.39465
12170000,2,14.8422,-2567.5,0.998478,0.395
12180000,2,13.8027,-2566.38,1.27183,0.4078
12190000,2,14.8036,-2570.54,0.725433,0.3951
12200000,1,9.32758,-2577.79,0.561161,0.37828
12210000,4,24.4772,-2556.68,1.80409,0.4096
12220000,1,8.75251,-2575.72,1.37364,0.3586
12230000,4,26.2964,-2553.58,1.76711,0.41835
12240000,2,15.7017,-2569.61,0.972647,0.380367
12250000,3,19.0808,-2554.54,1.16396,0.4192
12260000,4,21.1078,-2554.71,4.18189,0.4234
12270000,5,26.862,-2541.46,3.67963,0.4178
12280000,4,24.1517,-2544.15,1.32435,0.412
12290000,4,22.5062,-2547.41,3.41484,0.4067
12300000,5,28.8801,-2539.52,2.23289,0.4004
12310000,5,26.6776,-2557.4,3.40669,0.4036
12320000,3,19.919,-2557.34,1.33961,0.4235
12330000,3,19.8552,-2566.01,1.76313,0.374408
12340000,3,15.654,-2549.99,1.61842,0.3921
12350000,5,26.0982,-2559.06,5.58501,0.4161
12360000,2,11.4451,-2563.56,0.601094,0.389867
12370000,3,14.4008,-2564.25,1.18861,0.4006
12380000,2,11.2838,-2573.25,0.647312,0.3844
12390000,4,20.8144,-2550.75,3.05791,0.38925
12400000,4,18.6558,-2560.77,2.86526,0.4194
12410000,3,20.4492,-2556.86,1.22595,0.4049
12420000,4,24.889,-2563.18,1.80896,0.4072
12430000,2,12.6514,-2562.34,1.64428,0.3976
12440000,2,11.0574,-2563.51,1.73962,0.3706
12450000,2,9.79263,-2561.11,2.39967,0.3948
12460000,2,10.2632,-2562.03,1.8447,0.381
12470000,2,9.74021,-2562.46,0.429246,0.3941
12480000,2,11.5668,-2561.95,0.84798,0.367973
12490000,3,9.60661,-2557.67,3.84527,0.3996
12500000,4,23.0212,-2554.36,2.2709,0.3958
12510000,3,17.4206,-2549.83,4.24146,0.4158
12520000,3,14.6873,-2556.28,1.53337,0.369893
12530000,3,14.5223,-2555.47,3.10812,0.3928
12540000,5,23.2345,-2544.04,2.80965,0.3995
12550000,6,31.0459,-2554.2,3.24723,0.412575
12560000,3,16.1157,-2555.03,2.07315,0.4106
12570000,4,20.7048,-2547,3.99413,0.398
12580000,4,20.5034,-2549.6,2.24055,0.4139
12590000,4,22.4936,-2555.87,1.55063,0.4259
12600000,2,12.8293,-2562.81,1.20753,0.38598
12610000,5,28.5548,-2555.14,1.98831,0.4149
12620000,3,17.363,-2550.44,2.9107,0.393
12630000,3,18.528,-2556.6,2.33816,0.41575
12640000,2,13.6668,-2560.98,0.622093,0.4064
12650000,3,18.9981,-2551.54,2.03199,0.4006
12660000,3,18.646,-2559.83,1.46233,0.4061
12670000,6,30.3081,-2558.5,2.44202,0.411
12680000,3,17.4613,-2563.7,0.720481,0.4062
12690000,3,16.057,-2555.59,3.57457,0.4102
12700000,4,20.5234,-2554.86,1.64242,0.4164
12710000,3,18.3659,-2558.8,2.03906,0.395478
12720000,4,20.0696,-2557,3.1299,0.4006
12730000,4,15.5686,-2552.59,3.6823,0.3835
12740000,5,23.1774,-2554.82,3.48076,0.357617
12750000,2,11.2,-2566.66,3.54908,0.3975
12760000,2,11.8799,-2567.48,1.23952,0.379333
12770000,2,13.2025,-2565.2,2.04647,0.3906
12780000,2,11.8985,-2564.49,1.18536,0.3974
12790000,2,13.7285,-2564.85,0.601087,0.3902
12800000,2,15.5686,-2563.41,1.16637,0.4091
12810000,2,14.0318,-2567.51,1.25517,0.403
12820000,1,6.98738,-2577.65,1.79556,0.350156
12830000,3,9.50009,-2554,3.60007,0.4092
12840000,2,11.0443,-2568.15,2.27286,0.365665
12850000,5,25.6464,-2558.82,4.53294,0.3855
12860000,2,13.3165,-2566.25,0.839227,0.4169
12870000,4,21.3081,-2561.64,3.65196,0.4129
12880000,2,10.5455,-2570.6,1.85998,0.4187
12890000,2,13.585,-2565.45,1.57644,0.4003
12900000,2,11.1731,-2560.39,3.744,0.3999
12910000,2,12.1402,-2576.63,1.40675,0.4028
12920000,2,14.1278,-2568.68,0.451561,0.398438
12930000,2,14.7441,-2574.19,0.852273,0.353994
12940000,3,22.7363,-2568.97,1.56856,0.42
12950000,3,20.221,-2566.43,0.971812,0.4218
12960000,1,6.64961,-2577.68,0.59529,0.34172
12970000,5,28.0349,-2565.53,2.93252,0.40665
12980000,3,18.5798,-2558.29,0.318569,0.4317
12990000,3,16.0746,-2555.93,0.766817,0.4128
13000000,3,13.6145,-2562.66,5.26116,0.4147
13010000,3,16.6374,-2559.62,3.49352,0.3902
13020000,2,13.8619,-2564.22,0.999907,0.4167
13030000,2,10.0658,-2565.89,1.97714,0.3876
13040000,3,14.642,-2557.96,1.84117,0.3957
13050000,3,15.8883,-2557.43,2.1365,0.369944
13060000,3,12.8742,-2557.86,3.23447,0.3894
13070000,3,14.5607,-2561.8,3.96579,0.355108
13080000,2,14.3952,-2563.66,0.432777,0.403133
13090000,3,20.041,-2563.26,0.739614,0.363924
13100000,2,13.8105,-2564.73,1.22499,0.3984
13110000,2,15.6907,-2570.22,0.362103,0.3826
13120000,3,21.293,-2560.44,1.86053,0.399
13130000,4,16.1429,-2560,2.38176,0.3997
13140000,5,27.0222,-2568.42,3.26989,0.4235
13150000,5,27.3265,-2559.32,5.20467,0.375267
13160000,4,23.2971,-2549.59,1.61734,0.4145
13170000,4,19.5649,-2548.79,1.28042,0.4182
13180000,7,35.9217,-2561.88,5.67163,0.4145
13190000,4,26.6212,-2562.9,3.72415,0.4277
13200000,5,27.3501,-2560.77,3.24032,0.4276
13210000,6,36.9847,-2546.96,2.0872,0.4197
13220000,5,27.5727,-2551.95,1.67099,0.4067
13230000,4,21.5865,-2562.87,2.20945,0.4121
13240000,2,10.3477,-2568.29,0.702474,0.374494
13250000,3,16.7473,-2555.5,3.87096,0.4069
13260000,4,23.7102,-2556.93,2.44438,0.414
13270000,2,11.3847,-2567.93,1.03375,0.40735
13280000,3,18.2924,-2562.08,2.70858,0.4144
13290000,4,19.7067,-2546,3.73697,0.40315
13300000,3,18.5157,-2564.39,1.31019,0.4004
13310000,4,22.5096,-2545.83,1.92732,0.4062
13320000,6,30.4415,-2545.84,4.56287,0.4113
13330000,3,16.8196,-2560.46,1.09222,0.4058
13340000,2,13.1668,-2567.82,0.893531,0.365815
13350000,2,12.3385,-2561.51,0.791753,0.383
13360000,4,25.6533,-2567.09,1.4189,0.388
13370000,2,15.2328,-2572.09,0.645524,0.371256
13380000,3,14.9153,-2562.91,2.07733,0.3693
13390000,2,10.7377,-2563.83,1.41395,0.3709
13400000,5,29.0508,-2556.84,4.34291,0.381829
13410000,3,21.2164,-2574.45,0.870218,0.381
13420000,2,12.8673,-2566.41,1.99447,0.40265
13430000,2,11.7099,-2564.33,1.20081,0.365725
13440000,2,9.52148,-2570.57,2.4315,0.361861
13450000,2,16.94,-2574.29,0.906313,0.3832
13460000,3,13.4321,-2567.15,1.08591,0.38545
13470000,4,24.47,-2564.86,1.6142,0.3896
13480000,5,27.0413,-2552.4,3.15203,0.3858
13490000,5,23.6251,-2547.21,4.50062,0.4132
13500000,3,14.8462,-2560.63,1.60625,0.4072
13510000,4,18.7645,-2553.24,3.04568,0.4041
13520000,4,22.7316,-2552.93,1.32808,0.423
13530000,4,25.0198,-2550.41,1.71752,0.4233
13540000,3,14.7575,-2551.5,1.57023,0.4189
13550000,5,29.876,-2555.92,3.61711,0.4097
13560000,3,15.81,-2554.89,2.08384,0.421
13570000,2,11.7584,-2562.83,0.651457,0.3705
13580000,3,13.4438,-2558.88,3.02691,0.391
13590000,4,23.9429,-2565.91,2.63505,0.3941
13600000,3,15.602,-2566.64,2.94244,0.3986
13610000,2,13.8811,-2570.36,1.47146,0.39242
13620000,2,12.3493,-2565.49,2.21569,0.4097
13630000,3,19.8816,-2559.78,1.99164,0.3968
13640000,3,17.8412,-2559.19,1.41822,0.4046
13650000,3,14.5715,-2556.41,1.00042,0.4059
13660000,2,12.8078,-2563.95,1.61503,0.3697
13670000,4,19.0945,-2549.66,1.30028,0.3971
13680000,4,21.5866,-2548.01,3.98001,0.4192
13690000,4,22.3474,-2548.89,2.37057,0.4284
13700000,3,15.9155,-2555.04,2.06933,0.4366
13710000,2,13.5298,-2566.68,0.65908,0.38278
13720000,2,11.0309,-2566.78,0.756804,0.3793
13730000,2,11.235,-2564.98,1.12753,0.397
13740000,4,15.5542,-2548.88,2.87037,0.3989
13750000,4,20.9647,-2565.49,1.38473,0.370686
13760000,2,12.0987,-2568.77,2.25812,0.3791
13770000,3,19.3381,-2569.22,2.3186,0.34778
13780000,2,14.2448,-2568.55,1.6907,0.39585
13790000,2,10.3449,-2567.62,3.09025,0.39445
13800000,4,21.9037,-2551.03,2.86482,0.3982
13810000,2,14.4059,-2576.57,2.6647,0.362092
13820000,3,19.1173,-2562.62,1.44094,0.4152
13830000,5,24.0047,-2542.38,6.65507,0.4252
13840000,2,10.7824,-2564.95,1.58692,0.37445
13850000,3,20.0401,-2555.99,0.571048,0.42255
13860000,2,12.2994,-2562.38,0.504994,0.38885
13870000,4,22.075,-2554.04,1.74161,0.42315
13880000,2,12.1587,-2566.66,0.760949,0.38855
13890000,2,12.4661,-2570.45,0.697052,0.38745
13900000,3,13.1154,-2556.71,2.92338,0.414
13910000,4,19.3777,-2555.62,3.73204,0.4186
13920000,5,27.4055,-2552.35,1.94243,0.4344
13930000,3,18.6668,-2551.96,2.58139,0.39758
13940000,2,11.2046,-2566.73,3.90231,0.355925
13950000,5,27.1275,-2561.22,4.15651,0.408533
13960000,4,21.1591,-2556.37,1.46885,0.4054
13970000,3,16.1921,-2554.37,2.93553,0.4036
13980000,2,13.8305,-2560.99,0.609668,0.3953
13990000,3,16.2227,-2553.54,1.33136,0.4122
14000000,4,21.9136,-2557.1,2.2546,0.3981
14010000,4,17.8997,-2554.94,3.40784,0.3975
14020000,2,13.0711,-2563.47,1.42737,0.372171
14030000,3,15.6699,-2557.58,2.37686,0.3881
14040000,4,14.3106,-2555.43,3.59039,0.3748
14050000,3,15.9087,-2573.65,1.59223,0.399767
14060000,2,5.91864,-2567.71,2.81496,0.37455
14070000,3,15.502,-2565.22,1.05606,0.3745
14080000,3,15.3349,-2559.9,1.69187,0.4117
14090000,4,24.3283,-2555.99,2.63566,0.4158
14100000,3,17.4061,-2553.15,3.69406,0.4322
14110000,3,16.0031,-2553.01,3.244,0.3942
14120000,5,23.1222,-2565.14,2.13029,0.3994
14130000,5,27.6595,-2553.19,1.38063,0.4178
14140000,3,17.8109,-2555.35,1.8144,0.4154
14150000,6,31.8092,-2544.89,5.19173,0.4303
14160000,5,29.5006,-2547.86,2.91716,0.4238
14170000,3,15.5514,-2557.89,3.62775,0.408
14180000,3,20.8546,-2552.68,2.45476,0.4109
14190000,3,21.5998,-2564.12,0.316694,0.4201
14200000,5,18.6671,-2551.33,4.75678,0.365822
14210000,5,28.8209,-2555.41,1.05588,0.4275
14220000,7,36.6987,-2549.52,3.99097,0.4167
14230000,2,12.998,-2569.09,0.887487,0.3983
14240000,3,13.0831,-2553.06,7.31962,0.4094
14250000,4,24.001,-2549.37,2.13184,0.3892
14260000,5,28.9937,-2545.63,1.55153,0.4318
14270000,3,18.3186,-2552.11,2.01281,0.424
14280000,4,20.7533,-2555.59,3.20104,0.3986
14290000,3,19.2497,-2556.21,0.836693,0.4094
14300000,3,19.1649,-2557.37,2.62551,0.371872
14310000,6,34.1815,-2545.28,2.83767,0.380754
14320000,5,27.5512,-2557.08,2.52085,0.4211
14330000,4,21.6852,-2549.03,2.03761,0.401379
14340000,3,15.6826,-2556.59,2.07283,0.4113
14350000,4,18.7285,-2554.41,2.70904,0.400167
14360000,4,19.6493,-2554.8,1.04418,0.3963
14370000,4,19.6902,-2545.98,3.80662,0.3935
14380000,2,11.9749,-2567.12,1.83004,0.397267
14390000,2,14.9748,-2568.72,0.894463,0.380956
14400000,3,17.3119,-2553.41,1.66875,0.4112
14410000,5,23.0062,-2554.74,4.84504,0.4044
14420000,4,20.9172,-2548.44,2.1618,0.3908
14430000,5,27.1371,-2539.34,2.61853,0.4114
14440000,7,32.6414,-2544.11,6.00216,0.4189
14450000,7,31.94,-2551.97,3.31026,0.4315
14460000,1,5.73133,-2576.02,1.00305,0.3598
14470000,1,6.2105,-2572.97,1.14302,0.363278
14480000,3,20.0901,-2562.61,0.587367,0.387
14490000,2,14.5206,-2570.12,0.868693,0.4078
14500000,3,16.9911,-2560.3,1.78066,0.4208
14510000,3,16.4676,-2564.28,2.34824,0.3999
14520000,3,18.8737,-2564.66,2.90682,0.405
14530000,2,13.728,-2567.06,0.351183,0.4228
14540000,2,11.333,-2567.91,1.35251,0.36622
14550000,1,6.35598,-2573.94,1.15263,0.3539
14560000,2,12.4553,-2563.59,0.523137,0.349567
14570000,2,12.5503,-2563.5,0.405845,0.3979
14580000,2,13.2579,-2563.94,0.550731,0.3998
14590000,2,12.9166,-2565.02,0.501226,0.3885
14600000,3,18.4762,-2552,1.3793,0.4033
14610000,4,24.4723,-2554.88,2.10552,0.4035
14620000,5,27.335,-2542.1,1.56423,0.4144
14630000,5,27.2077,-2555.42,1.67676,0.4217
14640000,6,33.9897,-2547.58,3.24268,0.4223
14650000,4,21.9393,-2557.1,5.26117,0.4201
14660000,7,32.7439,-2539.95,3.00662,0.4311
14670000,4,25.1088,-2550.56,0.758274,0.425
14680000,5,27.0431,-2547.15,3.28418,0.365326
14690000,8,38.0938,-2539.1,2.73487,0.405
14700000,6,38.3989,-2556.63,2.95519,0.361087
14710000,4,23.1919,-2558.53,1.3982,0.4079
14720000,2,13.3947,-2563.97,1.0246,0.41265
14730000,3,20.4653,-2564.93,1.74594,0.4192
14740000,4,21.3394,-2553.53,2.90314,0.407133
14750000,7,39.4555,-2535.42,6.37233,0.4098
14760000,9,47.5938,-2530.16,4.69924,0.4046
14770000,7,32.4928,-2537.24,3.7839,0.4206
14780000,6,31.4136,-2539.11,3.02692,0.4083
14790000,9,41.5141,-2529.6,4.67595,0.4166
14800000,6,31.6,-2543.44,4.32085,0.4094
14810000,6,34.7879,-2540.66,2.16699,0.4166
14820000,5,27.418,-2545.11,4.15092,0.395733
14830000,5,30.9942,-2546.35,2.20518,0.4173
14840000,4,21.4245,-2553.79,1.65288,0.409367
14850000,4,24.3212,-2552.92,1.8098,0.41395
14860000,4,20.8949,-2551.4,3.46981,0.4072
14870000,4,21.4266,-2553.11,3.02406,0.4317
14880000,2,11.4878,-2571.86,0.702327,0.39275
14890000,4,21.6458,-2554.96,2.72898,0.41095
14900000,3,16.6606,-2559.73,2.82663,0.4093
14910000,2,9.92826,-2564.26,1.3634,0.3884
14920000,2,12.7537,-2568.22,0.545775,0.3881
14930000,3,19.8501,-2556.82,1.20152,0.4043
14940000,3,17.2538,-2557.45,2.22325,0.4008
14950000,4,25.8717,-2557.26,0.8429,0.4209
14960000,4,25.2601,-2552.37,1.08489,0.4086
14970000,2,11.5732,-2566.99,1.31205,0.368071
14980000,4,21.8473,-2559.08,2.40906,0.409
14990000,2,9.134,-2568.11,3.27071,0.340529
15000000,2,13.6449,-2565.24,1.41203,0.378533
15010000,4,17.5584,-2554.66,5.81153,0.411
15020000,2,10.9117,-2574.19,1.89572,0.363769
15030000,2,14.7585,-2565.43,0.609481,0.4121
15040000,6,30.336,-2538.73,4.18177,0.414933
15050000,4,19.238,-2546.91,3.01751,0.4039
15060000,3,15.4507,-2555.59,1.85773,0.3885
15070000,4,21.7008,-2553.47,1.74383,0.4014
15080000,4,23.909,-2555.61,1.6033,0.3886
15090000,6,32.7103,-2548.61,6.43946,0.4043
15100000,3,11.9038,-2556.51,2.77622,0.367
15110000,3,18.1291,-2552.05,1.33987,0.41295
15120000,5,27.3536,-2553.45,2.59602,0.4061
15130000,3,14.0092,-2552.7,1.94227,0.4254
15140000,3,16.4808,-2556,0.950411,0.4088
15150000,3,19.9607,-2560.14,0.563731,0.3909
15160000,6,35.3327,-2561.02,1.72374,0.419
15170000,5,31.2067,-2552.69,1.72917,0.4308
15180000,3,20.5715,-2561.23,0.933523,0.4203
15190000,4,22.8163,-2555.65,3.24833,0.4141
15200000,4,19.031,-2546.19,2.81995,0.39929
15210000,6,23.9801,-2548.03,2.88282,0.4121
15220000,3,14.9263,-2552.35,3.12781,0.4183
15230000,4,20.3958,-2549.49,2.43831,0.3976
15240000,7,37.7835,-2545.9,3.67848,0.4216
15250000,5,26.4912,-2549.88,2.90192,0.412
15260000,3,14.2297,-2551.92,2.57433,0.3993
15270000,3,17.3445,-2554.29,1.76331,0.368517
15280000,1,4.58229,-2572.16,1.15542,0.365286
15290000,5,26.7131,-2547.47,2.30007,0.41135
15300000,4,20.2428,-2544.81,1.04453,0.4086
15310000,3,16.0363,-2560.54,1.08607,0.359167
15320000,1,4.70706,-2573.49,1.40112,0.3589
15330000,2,11.9854,-2566.55,0.575519,0.3545
15340000,2,10.8713,-2563,2.13602,0.3714
15350000,3,17.0903,-2562.13,2.11594,0.3942
15360000,4,23.4731,-2555.85,1.20382,0.4007
15370000,5,24.4529,-2545.44,2.69946,0.4196
15380000,1,6.50734,-2577.54,0.669928,0.37015
15390000,4,18.3246,-2549.16,2.51604,0.4178
15400000,4,21.6367,-2546.92,4.53651,0.404
15410000,8,44.0822,-2551.05,6.05542,0.4056
15420000,3,19.2587,-2562.67,2.90251,0.4147
15430000,3,17.3146,-2565.68,2.29166,0.4091
15440000,1,6.13421,-2573.81,0.770653,0.361862
15450000,4,16.2387,-2562.35,3.12104,0.38105
15460000,4,20.5373,-2559.96,1.46638,0.3875
15470000,3,13.9309,-2553.82,2.64034,0.4107
15480000,3,16.6905,-2566.89,0.860562,0.3789
15490000,2,12.448,-2567.3,1.02507,0.375227
15500000,1,9.07334,-2577.2,0.706171,0.370974
15510000,6,33.8487,-2543.03,4.10194,0.371
15520000,3,18.6241,-2554.4,1.65966,0.4156
15530000,5,27.2581,-2544.56,2.46678,0.4166
15540000,3,15.3348,-2560.17,1.75455,0.392117
15550000,2,14.1564,-2565.48,1.32451,0.37662
15560000,3,16.1744,-2556.14,1.39581,0.400933
15570000,3,17.3893,-2558.34,1.20764,0.4029
15580000,4,24.4712,-2556.7,2.13566,0.4128
15590000,4,24.8246,-2559.84,2.36987,0.4115
15600000,3,17.989,-2556.66,0.543181,0.4243
15610000,3,18.3068,-2555.69,1.08946,0.407
15620000,5,25.6489,-2550.75,3.84801,0.4029
15630000,3,19.0105,-2560.23,1.11495,0.406789
15640000,6,28.9378,-2543.7,4.32666,0.4233
15650000,4,24.4171,-2559.98,3.1888,0.4293
15660000,4,17.6255,-2571.22,4.788,0.4095
